year,campus_id,campus_as_printed,period_start,period_end,source_pdf,organism,group,n_isolates,drug,percent_susceptible,flag,note,not_at12
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Enterococcus faecium,gram_positive,182,trimeth_sulfa,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Enterococcus faecium,gram_positive,182,linezolid,97,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Enterococcus faecium,gram_positive,182,nitrofurantoin,,ID,urinary_isolates_only,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,penicillin,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,ceftriaxone,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,cefotaxime,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,ampicillin,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,oxacillin,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,levofloxacin,99,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,clindamycin,57,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,erythromycin,37,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,tetracycline,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,vancomycin,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,trimeth_sulfa,0,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,linezolid,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus agalactiae,gram_positive,353,nitrofurantoin,0,,urinary_isolates_only,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,penicillin,,*,s_pneumoniae_breakpoint_depends_on_diagnosis,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,ceftriaxone,,*,s_pneumoniae_breakpoint_depends_on_diagnosis,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,cefotaxime,,*,s_pneumoniae_breakpoint_depends_on_diagnosis,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,ampicillin,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,oxacillin,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,levofloxacin,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,clindamycin,85,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,erythromycin,58,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,tetracycline,78,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,vancomycin,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,trimeth_sulfa,,ID,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,linezolid,100,,,True
2017,TUH,TEMPLE UNIVERSITY HOSPITAL,2017-01-01,2017-12-31,data/raw/parked_antibiograms/TUH_Antibiogram_2017.pdf,Streptococcus pneumoniae,gram_positive,86,nitrofurantoin,0,,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,penicillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,ceftriaxone,41,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,cefotaxime,41,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,ampicillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,oxacillin,41,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,levofloxacin,74,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,clindamycin,76,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,erythromycin,27,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,tetracycline,65,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,vancomycin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,trimeth_sulfa,98,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,linezolid,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus aureus,gram_positive,1434,nitrofurantoin,100,,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,penicillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,ceftriaxone,44,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,cefotaxime,44,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,ampicillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,oxacillin,44,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,levofloxacin,72,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,clindamycin,52,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,erythromycin,29,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,tetracycline,75,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,vancomycin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,trimeth_sulfa,33,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,linezolid,,INS,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Staphylococcus epidermidis,gram_positive,452,nitrofurantoin,99,,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,penicillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,ceftriaxone,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,cefotaxime,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,ampicillin,99,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,oxacillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,levofloxacin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,clindamycin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,erythromycin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,tetracycline,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,vancomycin,96,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,trimeth_sulfa,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,linezolid,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecalis,gram_positive,379,nitrofurantoin,100,,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,penicillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,ceftriaxone,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,cefotaxime,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,ampicillin,8,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,oxacillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,levofloxacin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,clindamycin,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,erythromycin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,tetracycline,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,vancomycin,25,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,trimeth_sulfa,,IR,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,linezolid,88,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Enterococcus faecium,gram_positive,166,nitrofurantoin,,INS,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,penicillin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,ceftriaxone,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,cefotaxime,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,ampicillin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,oxacillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,levofloxacin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,clindamycin,33,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,erythromycin,20,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,tetracycline,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,vancomycin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,trimeth_sulfa,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,linezolid,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus agalactiae,gram_positive,395,nitrofurantoin,,-,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,penicillin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,ceftriaxone,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,cefotaxime,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,ampicillin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,oxacillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,levofloxacin,91,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,clindamycin,49,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,erythromycin,46,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,tetracycline,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,vancomycin,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,trimeth_sulfa,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,linezolid,100,,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pyogenes,gram_positive,222,nitrofurantoin,,-,urinary_isolates_only,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pneumoniae,gram_positive,97,penicillin,100,,s_pneumoniae_breakpoint_depends_on_diagnosis,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pneumoniae,gram_positive,97,ceftriaxone,100,,s_pneumoniae_breakpoint_depends_on_diagnosis,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pneumoniae,gram_positive,97,cefotaxime,100,,s_pneumoniae_breakpoint_depends_on_diagnosis,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pneumoniae,gram_positive,97,ampicillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pneumoniae,gram_positive,97,oxacillin,,-,,True
2024,TUH-Main,TEMPLE UNIVERSITY HOSPITAL – MAIN CAMPUS,2024-01-01,2024-12-31,data/raw/parked_antibiograms/TUH_Main_Antibiogram_2024.pdf,Streptococcus pneumoniae,gram_positive,97,levofloxacin,92,,,True
